Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Taiwan,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
Poland,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,7356.849999999995,bellyache,Billie Eilish,single,electropop,34697267.0,False,Bellyache,2017-02-24,1,1,0.695,0.573,4,-8.597000000000001,0,0.106,0.46,0.0734,0.482,0.408,99.939,179172,4,pop,1356.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-1.0,0.0,0.0,0.2,-4.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,156.0,0.0064102564102564,0.0128205128205128,0.0,0.0064102564102564,0.0128205128205128,0.0064102564102564,0.0128205128205128,0.0128205128205128,0.0192307692307692,0.0192307692307692,0.0909090909090909,0.181818181818182,0.0,0.0909090909090909,0.181818181818182,0.0909090909090909,0.181818181818182,0.181818181818182,0.5,0.5,0.0,1.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/3PhbzvTllkq1rkULafc6ns,268.0,the ultracheese,Arctic Monkeys,album,garage rock,9945189.0,False,Tranquility Base Hotel & Casino,2018-05-10,11,11,0.476,0.555,9,-6.551,1,0.0404,0.624,3.98e-05,0.126,0.426,131.497,217720,3,rock,919.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,2.85,2.0,8.0,6.0,3.0,7.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,7.0,187.0,0.0160427807486631,0.0374331550802139,0.0053475935828877,0.0053475935828877,0.0267379679144385,0.0053475935828877,0.0160427807486631,0.0267379679144385,0.0053475935828877,0.0374331550802139,0.115384615384615,0.269230769230769,0.0384615384615385,0.0384615384615385,0.1923076923076919,0.0384615384615385,0.115384615384615,0.1923076923076919,0.125,0.875,2.0,7.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/7oHkit3F3vimtsBbnZkU0G,259.2,fire,KIDS SEE GHOSTS,album,hip hop,651824.0,True,KIDS SEE GHOSTS,2018-06-08,2,7,0.7090000000000001,0.7509999999999999,6,-3.801,1,0.16,0.472,4.71e-06,0.182,0.37,104.999,140527,4,hip hop,890.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-6.0,-9.0,-8.0,-5.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,6.0,1.0,387.0,0.0051679586563307,0.0077519379844961,0.0,0.0077519379844961,0.0025839793281653,0.0051679586563307,0.0,0.0025839793281653,0.0155038759689922,0.0025839793281653,0.166666666666667,0.25,0.0,0.25,0.0833333333333333,0.166666666666667,0.0,0.0833333333333333,0.857142857142857,0.142857142857143,1.0,8.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/3kXqUXnukwkpsxhW8emNC0,1195.0500000000004,city lights,Blanche,single,eurovision,20143.0,False,City Lights,2017-03-08,1,1,0.607,0.449,0,-8.785,0,0.027000000000000003,0.234,7.31e-06,0.208,0.142,129.947,174577,4,pop,1344.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.15,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,147.0,0.0068027210884353,0.0068027210884353,0.0,0.0068027210884353,0.0068027210884353,0.0,0.0,0.0068027210884353,0.0136054421768707,0.0204081632653061,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.4,0.6,0.0,0.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C,52.8,bebe,6ix9ine - Anuel AA,single,emo rap,5963018.0,True,BEBE,2018-08-31,1,1,0.635,0.902,0,-3.559,1,0.109,0.172,0.0,0.125,0.28600000000000003,102.063,217822,4,rap,806.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,179,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,3352.85,dna,BTS,album,k-pop,24755789.0,False,Love Yourself 承 'Her',2017-09-18,2,9,0.598,0.775,1,-4.035,0,0.0545,0.022,0.0,0.0677,0.687,129.819,223123,4,k-pop,1153.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3,29152.44999999998,rise,Jonas Blue - Jack & Jack,single,dance pop,2975592.0,False,Rise,2018-05-25,1,1,0.69,0.784,1,-4.6530000000000005,1,0.032,0.32299999999999995,0.0,0.203,0.669,106.066,194408,4,pop,904.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,4.0,3.0,3.0,5.0,2.0,4.0,1.0,5.0,9.0,8.0,249.0,0.0160642570281124,0.0120481927710843,0.0120481927710843,0.0200803212851406,0.0080321285140562,0.0160642570281124,0.0040160642570281,0.0200803212851406,0.036144578313253,0.0321285140562249,0.148148148148148,0.111111111111111,0.111111111111111,0.185185185185185,0.0740740740740741,0.148148148148148,0.037037037037037,0.185185185185185,0.529411764705882,0.470588235294118,0.0,4.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/1n4jwRVXdkK2U34nBDUKKT,1039.3,blood.,Kendrick Lamar,album,conscious hip hop,15770741.0,True,DAMN.,2017-04-14,1,14,0.35700000000000004,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,118067,4,hip hop,1307.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,5.0,133.0,0.0075187969924812,0.0150375939849624,0.0075187969924812,0.0225563909774436,0.0300751879699248,0.0075187969924812,0.0075187969924812,0.0150375939849624,0.0150375939849624,0.037593984962406,0.0666666666666667,0.133333333333333,0.0666666666666667,0.2,0.266666666666667,0.0666666666666667,0.0666666666666667,0.133333333333333,0.285714285714286,0.7142857142857142,1.0,2.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb,398.75,r.i.p. screw,Travis Scott,album,rap,13434540.0,True,ASTROWORLD,2018-08-03,4,17,0.607,0.609,0,-5.978,0,0.29100000000000004,0.389,1.6e-05,0.111,0.556,74.946,185610,4,rap,834.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy,664.8,high on life,Martin Garrix - Bonn,single,big room,13885414.0,False,High On Life (feat. Bonn),2018-07-29,1,1,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.03799999999998,230762,4,house,839.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,196.0,0.0051020408163265,0.0102040816326531,0.0,0.0102040816326531,0.0051020408163265,0.0102040816326531,0.0,0.0,0.0051020408163265,0.0051020408163265,0.125,0.25,0.0,0.25,0.125,0.25,0.0,0.0,0.5,0.5,0.0,6.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK,200.0,die for me,Post Malone - Halsey - Future,album,dfw rap,29173640.0,True,Hollywood's Bleeding,2019-09-06,7,17,0.614,0.66,0,-2.8480000000000003,1,0.0441,0.19,0.0,0.211,0.452,145.01,245267,4,rap,435.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-8.35,-9.0,-20.0,-10.0,9.0,4.0,4.0,9.0,3.0,8.0,2.0,3.0,17.0,7.0,726.0,0.012396694214876,0.0055096418732782,0.0055096418732782,0.012396694214876,0.0041322314049586,0.0110192837465565,0.0027548209366391,0.0041322314049586,0.0234159779614325,0.0096418732782369,0.214285714285714,0.0952380952380952,0.0952380952380952,0.214285714285714,0.0714285714285714,0.19047619047619,0.0476190476190476,0.0714285714285714,0.708333333333333,0.2916666666666669,8.0,7.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2471.8,t-shirt,Migos,album,atl hip hop,10919803.0,True,Culture,2017-01-27,2,13,0.865,0.687,10,-3.744,0,0.217,0.242,0.0,0.158,0.486,139.023,242407,4,hip hop,1383.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4xyNG8vZR3g8FnphVkbjRo,853.55,love,Lana Del Rey,album,art pop,11440791.0,False,Lust For Life,2017-07-21,1,16,0.325,0.377,10,-10.911,1,0.0345,0.4920000000000001,0.00314,0.111,0.278,98.87,272743,4,pop,1212.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.25,1.0,7.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,132.0,0.0,0.0075757575757575,0.0,0.0,0.0151515151515152,0.0,0.0075757575757575,0.0075757575757575,0.0,0.0151515151515152,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4kQazx3VMaDKUG1IIaC94i,462.70000000000016,cry alone,Lil Peep,album,emo rap,5305740.0,True,"Come Over When You're Sober, Pt. 2",2018-11-09,4,13,0.637,0.856,1,-5.649,1,0.0337,0.0366,0.0308,0.0809,0.285,160.06799999999996,167107,4,rap,736.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-3.85,-4.0,-10.0,-4.0,2.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,99.0,0.0202020202020202,0.0,0.0101010101010101,0.0202020202020202,0.0,0.0404040404040404,0.0,0.0,0.0404040404040404,0.0,0.222222222222222,0.0,0.111111111111111,0.222222222222222,0.0,0.444444444444444,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,100.8,lifes a mess,Juice WRLD - Halsey,album,chicago rap,13266070.0,True,Legends Never Die,2020-07-10,10,21,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,202193,4,rap,127.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4bTID1qPjca9WuTZGkGRKE,103.7,28,Agust D - NiiHWA,album,k-rap,3258648.0,False,D-2,2020-05-22,5,10,0.679,0.645,9,-7.107,0,0.0513,0.0897,0.0,0.121,0.349,119.934,133673,4,rap,176.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,4.800000000000002,legends,Juice WRLD,single,chicago rap,13266070.0,True,Legends,2018-06-22,1,1,0.594,0.7979999999999999,4,-5.244,1,0.0844,0.115,0.0,0.14300000000000002,0.381,142.049,191840,4,rap,876.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,0.0,-0.9,-3.0,-1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,160.0,0.0125,0.00625,0.0,0.0125,0.00625,0.00625,0.00625,0.00625,0.0125,0.0125,0.222222222222222,0.111111111111111,0.0,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,Celebrate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d,3161.249999999998,one more sleep,Leona Lewis,album,british soul,2513383.0,False,"Christmas, With Love",2013-12-02,1,10,0.638,0.813,11,-3.849,1,0.0362,0.464,0.0,0.344,0.754,112.986,239587,4,r&b/soul,2530.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,-1.0,1.0,-1.0,0.3,-1.0,1.0,-1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,305.0,0.0032786885245901,0.0065573770491803,0.0032786885245901,0.0065573770491803,0.0032786885245901,0.0065573770491803,0.0,0.0032786885245901,0.0098360655737704,0.0065573770491803,0.1,0.2,0.1,0.2,0.1,0.2,0.0,0.1,0.6,0.4,0.0,2.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/2QrXzOqLCVDRZHkToA0tSR,1602.3999999999994,never go back,Dennis Lloyd,single,israeli pop,487838.0,False,Never Go Back,2019-02-15,1,1,0.421,0.653,9,-4.85,0,0.398,0.0135,0.0,0.114,0.733,78.6,175424,4,pop,638.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.35,-3.0,-1.0,-1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,176.0,0.0,0.0,0.0,0.0056818181818181,0.0113636363636364,0.0113636363636364,0.0,0.0113636363636364,0.0170454545454545,0.0113636363636364,0.0,0.0,0.0,0.142857142857143,0.285714285714286,0.285714285714286,0.0,0.285714285714286,0.6,0.4,0.0,1.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4uoumbAMEMaKdtiv763jKz,8602.300000000005,tg4m,Zara Larsson,album,dance pop,7920553.0,False,So Good,2017-03-17,5,15,0.667,0.648,3,-6.398,0,0.0626,0.0235,1.52e-05,0.0427,0.589,95.031,172893,4,pop,1335.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,-1.0,0.0,0.4,1.0,-1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,361.0,0.002770083102493,0.0055401662049861,0.002770083102493,0.002770083102493,0.0055401662049861,0.002770083102493,0.0055401662049861,0.002770083102493,0.0110803324099723,0.0110803324099723,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,0.5,0.5,0.0,17.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,13780.3,sorry not sorry,Demi Lovato,single,dance pop,18346890.0,True,Sorry Not Sorry,2017-07-11,1,1,0.701,0.638,11,-6.8889999999999985,0,0.238,0.0252,0.0,0.256,0.868,144.084,203760,4,pop,1222.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,-2.75,-7.0,-33.0,1.0,9.0,10.0,7.0,6.0,9.0,6.0,6.0,8.0,12.0,13.0,506.0,0.0177865612648221,0.0197628458498024,0.0138339920948617,0.0118577075098814,0.0177865612648221,0.0118577075098814,0.0118577075098814,0.0158102766798419,0.0237154150197628,0.0256916996047431,0.147540983606557,0.163934426229508,0.114754098360656,0.0983606557377049,0.147540983606557,0.0983606557377049,0.0983606557377049,0.1311475409836069,0.48,0.52,18.0,18.0,-1.0,1.0,0.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/3hwQhakFwm9soLEBnSDH17,112.0,venice bitch,Lana Del Rey,album,art pop,11440791.0,True,Norman Fucking Rockwell!,2019-08-30,3,14,0.404,0.298,9,-12.986,0,0.0304,0.912,0.228,0.0996,0.315,78.815,577199,4,pop,442.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,4.4,5.0,15.0,6.0,3.0,8.0,3.0,4.0,9.0,3.0,5.0,3.0,4.0,10.0,346.0,0.0086705202312138,0.023121387283237,0.0086705202312138,0.0115606936416185,0.0260115606936416,0.0086705202312138,0.0144508670520231,0.0086705202312138,0.0115606936416185,0.0289017341040462,0.0789473684210526,0.2105263157894739,0.0789473684210526,0.1052631578947369,0.236842105263158,0.0789473684210526,0.131578947368421,0.0789473684210526,0.285714285714286,0.7142857142857142,2.0,4.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/5RUUkFNqH3GRKHg1xjprOb,168.0,old me,5 Seconds of Summer,single,boy band,6734577.0,True,Old Me,2020-02-21,1,1,0.721,0.621,0,-3.639,1,0.0483,0.304,0.0,0.266,0.473,127.976,184667,4,boy band,267.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,-2.9,-7.0,-10.0,0.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,437.0,0.0068649885583524,0.0091533180778032,0.0045766590389016,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0022883295194508,0.0045766590389016,0.0045766590389016,0.0045766590389016,0.2,0.266666666666667,0.133333333333333,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.133333333333333,0.5,0.5,10.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/5Z5nbOXhsSbySVC7WUc6y9,1399.65,four out of five,Arctic Monkeys,album,garage rock,9945189.0,False,Tranquility Base Hotel & Casino,2018-05-10,6,11,0.601,0.863,0,-4.31,1,0.0685,0.0626,0.0,0.0717,0.6759999999999999,130.189,312347,4,rock,919.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,-1.0,1.0,2.55,2.0,-3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,337.0,0.0059347181008902,0.0059347181008902,0.0029673590504451,0.0029673590504451,0.0059347181008902,0.0029673590504451,0.0029673590504451,0.0029673590504451,0.0059347181008902,0.0148367952522255,0.181818181818182,0.181818181818182,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.285714285714286,0.7142857142857142,1.0,4.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/1BuTNbYxxFYezD1tT8AJR9,1043.9999999999998,move to miami,Enrique Iglesias - Pitbull,single,dance pop,9670477.0,False,MOVE TO MIAMI,2018-05-03,1,1,0.759,0.871,5,-3.978,0,0.0481,0.0325,1.03e-06,0.0721,0.895,99.977,169380,4,pop,926.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129,0.0,0.0,english speaking and nordic
